1328014426;ESTEFANIA MIGUEL DAVID;1556;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014068;ESTELA MARTIN PASTOR;1222;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016201;ESTHER REDONDO MORRONDO;568;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328013969;EVA MARIA FERNANDEZ TEBAR;1126;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014418;FEDERICO CARLOS AGUILAR CRIADO;1549;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016616;FELIPE JESUS MARTIN NUÑEZ;96;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014606;FELIX MARTINEZ LOPEZ-BREA;1722;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328015756;FERNANDA LOPEZ-LAGUNA GUERRERO;279;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328015989;FERNANDO AUSIN PUERTAS;37;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014351;FERNANDO CARLOS TENORIO PEÑA;1489;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328015005;FERNANDO -JULIAN CORRALES DIAZ;2091;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016139;FERNANDO OSCAR ARROYO MARTINEZ;507;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014268;FRANCISCA PABON TORRES;1411;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328013907;FRANCISCA SANCHEZ SANCHEZ;107;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014562;FRANCISCO DE BORJA ALONSO NESTARES;1682;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014643;FRANCISCO DE LA SANTISIMA TRINIDAD PRECIOSO  CANTOS;1758;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016625;FRANCISCO JAVIER ENCINAS DIEZ;968;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328015101;FRANCISCO JAVIER SALCEDO DE MINGO;2179;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328013839;FRANCISCO JOSE BAOS ECHEVARRIA;1007;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328015224;FRANCISCO JOSE ESPINOSA MARCOS;2290;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016389;GEMA PERELLO GONZALEZ-MORENO;748;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016265;GEMMA PEREZ SANCHEZ;629;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328013994;GEMMA PEREZ SANCHEZ;1151;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328013910;GENARA MARIA AUXILIADORA HERMOSO DIEZ;1072;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016195;GERARDO SERRANO IGLESIAS;561;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016237;GILBERTO ENRIQUE GUEVARA;600;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016302;GONZALO CRUZ VERA;665;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016270;GONZALO DE DIOS CABEZAS;634;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016039;GONZALO JUAN FERNANDEZ ROCHA;416;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014033;HEREDEROS DE ADRIANA ALIA GOMEZ;1190;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328015291;HEREDEROS DE ANA MARIA MORA RUBIO;2353;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014540;HEREDEROS DE ESTRELLA GIMENEZ-MONTESINOS CASADO;1661;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014221;HEREDEROS DE JOSE LUIS CORRAL JUBETE;1368;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014637;HEREDEROS DE JULIO GUTIERREZ MONTALVO;1752;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014212;HEREDEROS DE VICENTE BELLVER VALLS;136;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016220;IBAN BAZO ALONSO;585;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328015956;IBAN BAZO ALONSO;335;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014088;ICIAR CEDRUN NARVAIZA;1241;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328015983;IGNACIO JAVIER DIEZ ELOSUA;364;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014452;INES MARIA MAESTRE DE ESPAÑA;158;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016568;INMACULADA BALLESTERO FERNANDEZ;914;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016330;INMACULADA CONCEPCION CASTRO  SANCHEZ;692;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014159;INMACULADA GRANADOS MATA;1308;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014642;IRENE DE FUENTES DE FUENTES;1757;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016513;IRENE PATRICIA SAEZ ZUBIRI;863;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016647;IRENE RIVAS CHACON;989;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328016645;ISABEL CARMEN CORDOBA ENRIQUEZ;987;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014309;ISABEL CELADA TORIBIO;145;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014710;ISABEL DE ABIA FERNANDEZ;182;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
1328014381;ISABEL DE FRUTOS SASTRE;1515;Madrid, Comunidad de;Madrid;Madrid;Oficinas de farmacia;Privados
