0129006200;CASTILLON FERNANDEZ, JUAN B.;4492;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003986;CASTRO CASTILLO, FRANCISCA M.;4566;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129004017;CASTRO JAEN, Mª EUGENIA / CASTRO JAEN, GUILLERMO;4634;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005312;CHACON AGUILAR, ISABEL;4477;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003865;CHICANO SANCHEZ, Mª ROSA;4261;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003882;CIMAS GARCIA, M. DESAMPARADOS/ ROBLES CIMAS, JUAN ANTONIO;4296;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005928;CLAVIJO BENITEZ DE C., M. CONSUELO;4329;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003943;CONEJO MUÑOZ, Mª FRANCISCA;4455;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003856;CONTRERAS BAEZA, Mª JOSE;4235;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003898;CONTRERAS FABA, MARTA/ GALAN LARRUBIA, PEDRO JOSE;4345;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129004013;CORDON GUTIERREZ DEL A., RAFAEL;4620;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006230;CORIAT FLAQUER, LUIS ALBERTO;4528;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006255;CORONADO GONZALEZ, MARIA JESUS;4638;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006486;CRIADO ENCISO, FRANCISCO;4446;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006033;DE ANDRES DIAZ, CONCEPCION;4367;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005886;DE CASTRO NOGALES, MANUEL;4308;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003929;DE CUADRA GARCIA, MONTSERRAT;4415;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006108;DE DAMAS FERNANDEZ-FIGARES, LOURDES;4404;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003927;DE LA LINDE PALOMINO, ENCARNACION;4411;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005289;DE LOS RIOS JURADO, EVA;4306;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006437;DE ZAYAS ACOSTA, JOSE;4335;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003962;DEL ALCAZAR PEREZ DE LA TORRE, DARIO;4498;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005317;DEL RIO PEREZ-PIAYA,  MAª JOSE;4500;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003933;DELGADO CERVANTES, INES;4421;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129004014;DELGADO DELGADO, ANTONIO JOSE/DELGADO CERVANTES, ANA Mª;4625;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005796;DELGADO VEGAL, ALFREDO;4263;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129004002;DIAZ MERINO, ROSA Y JUAN FRANCISCO;4600;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006251;DIAZ RODRIGUEZ, ROSA MARIA;4627;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003893;DIAZ SUAREZ, M. CARMEN / MOYA DIAZ, CARMEN;4324;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005744;DIAZ SUAREZ, TOMAS;4240;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003932;DIAZ VERA , JOSE MANUEL;4420;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006249;ESPANTALEON RUIZ, BLANCA Y ESPAÑA GAª VALDECASAS, MAª FCA;4621;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006142;ESPINOSA GONZALEZ , MARTA  Y ESPINOSA GONZALEZ, LUIS;4448;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006468;FABA CONDE, MAª LUISA;4408;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003953;FERNANDEZ ALVAREZ, CARMEN TERESA;4474;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005433;FERNANDEZ ALVAREZ, JAVIER;4085;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129005294;FERNANDEZ MORALES, M. DOLORES Y LOPEZ FERNANDEZ JOSE FCO;4340;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129003924;FERNANDEZ ROBLEDO, MARIA DEL CARMEN;4405;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
0129006393;FERRER GUTIERREZ DE LA CUEVA, LOURDES;4232;Andalucía;Málaga;Málaga;Oficinas de farmacia;Privados
