1046003388;FARMACIA - V/1/F;V/1/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003389;FARMACIA - V/10/F;V/10/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003390;FARMACIA - V/100/F;V/100/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003401;FARMACIA - V/101/F;V/101/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003412;FARMACIA - V/102/F;V/102/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003422;FARMACIA - V/103/F;V/103/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003432;FARMACIA - V/104/F;V/104/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003441;FARMACIA - V/105/F;V/105/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003448;FARMACIA - V/1058/F;V/1058/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003450;FARMACIA - V/106/F;V/106/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003458;FARMACIA - V/107/F;V/107/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003463;FARMACIA - V/1074/F;V/1074/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003469;FARMACIA - V/108/F;V/108/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003476;FARMACIA - V/109/F;V/109/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003480;FARMACIA - V/1093/F;V/1093/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003485;FARMACIA - V/11/F;V/11/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003486;FARMACIA - V/110/F;V/110/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003494;FARMACIA - V/1108/F;V/1108/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003496;FARMACIA - V/111/F;V/111/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003504;FARMACIA - V/112/F;V/112/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003511;FARMACIA - V/113/F;V/113/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003521;FARMACIA - V/114/F;V/114/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003527;FARMACIA - V/115/F;V/115/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003535;FARMACIA - V/1159/F;V/1159/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003536;FARMACIA - V/116/F;V/116/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003538;FARMACIA - V/1161/F;V/1161/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003546;FARMACIA - V/1169/F;V/1169/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
1046003547;FARMACIA - V/117/F;V/117/F;Comunitat Valenciana;Valencia;València;Oficinas de farmacia;Privados
