0407002605;AGUILO JUANOLA, MIGUEL CARLOS;PM002;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002611;AGUILO SOLER, CARMEN;PM008;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002692;ALARCON TORRES MARIA DEL PILAR;PM090;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002691;ALCOVER CASASNOVAS, MARIA FRANCISCA;PM089;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002649;ALCOVER CASASNOVAS RAMON ALBERTO;PM047;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002607;ALEMANY BALLE, JUAN;PM004;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002608;ALEMANY MIR EUGENIA MONICA-DE DAÑOBEITIA ALEMANY KEPA;PM005;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002802;ALEMANY REUS, VICENÇ;PM214;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002624;ALOMAR CASASAYAS, EUSEBIO MIGUEL;PM021;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002679;ALOMAR JOY, EUSEBIO - JOY BALAGUER MARIA ANTONIA;PM077;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002695;ALZAMORA ROVIRA, CATALINA TERESA;PM093;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407003262;ANRUBIA CEBOLLA, JOSEFA LEONOR;PM495;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002671;ARBONA CASASNOVAS, RAMON JAIME-TERRASA SAGRISTA, CARLOS;PM069;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002853;ARROYO BENNASSAR, EVA I. - FLUXA CAÑELLAS, PILAR;PM274;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002612;BALAGUER SIQUIER, JOSE;PM009;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002973;BASCUÑAN PULIDO, ANDREA;PM413;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002837;BENITO BUENO, LARA MARIA;PM255;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002666;BENNASER GOMILA MARTA-VERD CIRER JOAN CARLES;PM064;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002690;BERENGENA GOMEZ ELENA;PM088;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002615;BERNAT GIRARD, MARC;PM012;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002682;BONNIN SANCHEZ, CLOTILDE TERESA-BORDOY BONNIN, TERESA;PM080;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002828;BORDOY MORENO, ADRIANA MARIA;PM245;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002626;BUADES MATEU MARGARITA AINOA;PM023;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002808;CALDENTEY VIVES, CARMEN;PM222;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002625;CARRIO GARAU, MARIA VICTORIA-GOMEZ CARRIO, CARMEN;PM022;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002653;CASTANYER FE, AINA;PM051;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002809;CASTAÑER ABELLANET, MARIA ANGELA;PM223;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407003001;CASTILLO DE  MATTEI MONICA PATRICIA;PM449;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002670;CIRERA PLANAS, JOAN;PM068;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002877;COLL SOLIVELLAS, RAFAEL;PM300;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002694;COLOM MIRO, JOAN;PM092;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002978;COLOM RUBI, RAMON;PM419;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002811;ENSEÑAT ANTOLI, CARLOS;PM227;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002647;ENSEÑAT ANTOLI, GABRIEL;PM045;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002896;ESCOBAR PRIETO, ANA MARIA;PM320;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002801;ESTELRICH CAPO, BARTOLOME - ESTELRICH PONS, CARMEN;PM213;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002631;ESTEVA ESTEVA, JOAN;PM029;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002893;FE MAS, JUANA MARIA;PM316;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002888;FELIU MAZAIRA, JOSE LUIS;PM311;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002677;FERNANDEZ BENNASER MARIA;PM075;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002668;FERNANDEZ CABOT, RAFAEL ANGEL;PM066;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002618;FERNANDEZ-VENTURA BORDOY JULIA-BORDOY MESTRE MARIA ISABEL;PM015;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002866;FLUXA TORRES, JAIME;PM288;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002616;FOLCH RUBAU, JUDIT;PM013;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002635;FORNES NADAL PEDRO IGNACIO;PM033;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002617;FRAU BELTRAN MARIA LUISA-FRAU ROCA ELENA;PM014;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002638;FRAU TUGORES, JUAN - FRAU BONAFE, CLARA;PM036;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002604;GALLARDO PIÑA, NEUS;PM001;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002805;GALLARDO PONS, MIGUEL ANGEL;PM218;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
0407002634;GARCIAS MIQUEL, MARIA ANTONIA;PM032;Illes Balears;Illes Balears;Palma;Oficinas de farmacia;Privados
