1648004006;OFICINA DE FARMACIA N° 0028 - CUARTERO ITURRALDE, Mª CARMEN;48 E.1. 0028;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004010;OFICINA DE FARMACIA Nº 0060 - ARMESTO DEL CAMPILLO, JOAQUINA;48 E.1. 0060;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004014;OFICINA DE FARMACIA Nº 0083 - GUENECHEA SALAZAR, JUAN IGNACIO;48 E.1. 0083;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004021;OFICINA DE FARMACIA Nº 0150 - ESCARTIN OTEIZA, JESUS;48 E.1. 0150;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004027;OFICINA DE FARMACIA Nº 0202 - ZABALLA ITURRI, JON ANDONI;48 E.1. 0202;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004030;OFICINA DE FARMACIA Nº 0216 - PALACIOS GIMILIO, Mª DOLORES;48 E.1. 0216;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004033;OFICINA DE FARMACIA Nº 0245 - LOPEZ ELGUEA, MODESTO;48 E.1. 0245;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004034;OFICINA DE FARMACIA Nº 0246 - HERRAN DE LENIZ, Mª VISITACION;48 E.1. 0246;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004035;OFICINA DE FARMACIA Nº 0262 - ISPIZUA GUTIERREZ, Mª BEGOÑA;48 E.1. 0262;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004039;OFICINA DE FARMACIA Nº 0292 - MONTES ALVARO, Mª LUISA;48 E.1. 0292;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004040;OFICINA DE FARMACIA Nº 0294 - CAÑAS CAPELLAN, Mª TERESA;48 E.1. 0294;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004058;OFICINA DE FARMACIA Nº 0383 - ARIETA-ARAUNABEÑA ESPAÑOL, Mª JOSE;48 E.1. 0383;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004061;OFICINA DE FARMACIA Nº 0387 - EUBA IBARRECHE, MERCEDES;48 E.1. 0387;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004066;OFICINA DE FARMACIA Nº 0399 - ZUBIA ORTIZ DE GUINEA, Mª ESTHER EDURNE;48 E.1. 0399;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004067;OFICINA DE FARMACIA Nº 0401 - PEÑA CASADO, MERCEDES DE LA;48 E.1. 0401;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004074;OFICINA DE FARMACIA Nº 0411 - URRUTIA LANDA, Mª BEGOÑA;48 E.1. 0411;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004077;OFICINA DE FARMACIA Nº 0416 - BARRENETXEA MAÑARIKUA, ELENA;48 E.1. 0416;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004081;OFICINA DE FARMACIA Nº 0422 - JUTGLAR RUEDA, TERESA;48 E.1. 0422;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004082;OFICINA DE FARMACIA Nº 0424 - RIVAS CASTREJE, SOCORRO;48 E.1. 0424;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004083;OFICINA DE FARMACIA Nº 0426 - APRAIZ MATURANA, ION IÑAKI;48 E.1. 0426;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004087;OFICINA DE FARMACIA Nº 0433 - FONTAN ZUBIZARRETA - SANTISTEBAN ARANAGA;48 E.1. 0433;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004088;OFICINA DE FARMACIA Nº 0434 - PETEIRO CARREIRA, Mª BEGOÑA;48 E.1. 0434;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004089;OFICINA DE FARMACIA Nº 0436 - URIARTE TEMPRANO, Mª ELENA;48 E.1. 0436;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004091;OFICINA DE FARMACIA Nº 0440 - HERNANDEZ IBAÑEZ, SONIA;48 E.1. 0440;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004093;OFICINA DE FARMACIA Nº 0444 - BOYRA NAVEA, MERCEDES;48 E.1. 0444;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004096;OFICINA DE FARMACIA N° 0453 - BARCENA ROJI, ANA;48 E.1. 0453;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004097;OFICINA DE FARMACIA Nº 0454 - ECHARRI GARCIA, Mª ROSARIO;48 E.1. 0454;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004102;OFICINA DE FARMACIA Nº 0461 - MURGA ARISTORENA, ELENA Y FERNANDA;48 E.1. 0461;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004104;OFICINA DE FARMACIA Nº 0467 - LINAZA PEÑA, Mª DE LOS ANGELES;48 E.1. 0467;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004108;OFICINA DE FARMACIA Nº 0479 - EREÑO GORROCHATEGUI, JOSUNE;48 E.1. 0479;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004116;OFICINA DE FARMACIA Nº 0492 - AMAYUELAS CELAYA, LOURDES;48 E.1. 0492;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004123;OFICINA DE FARMACIA Nº 0505 - URIARTE MENDOZA, MAGDALENA;48 E.1. 0505;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004135;OFICINA DE FARMACIA Nº 0524 - GARMENDIA URTUNSAUSTEGUI -  PURROY GUTIERREZ;48 E.1. 0524;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004141;OFICINA DE FARMACIA Nº 0536 - MUGICA VAN HERCKENRODE, ELSA;48 E.1. 0536;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004144;OFICINA DE FARMACIA Nº 0539 - BEITIA BEASCOA - COBO GOMEZ;48 E.1. 0539;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004146;OFICINA DE FARMACIA Nº 0541 - ARENAZA ASUA, Mª TERESA;48 E.1. 0541;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004154;OFICINA DE FARMACIA Nº 0555 - MORALES MAYORAL, JOSE MANUEL;48 E.1. 0555;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004159;OFICINA DE FARMACIA Nº 0562 - GARCIA DE BIKUÑA LANDA, BORJA;48 E.1. 0562;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004162;OFICINA DE FARMACIA Nº 0569 - URIARTE TEMPRANO, JUAN ANTONIO;48 E.1. 0569;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004164;OFICINA DE FARMACIA Nº 0575 - ARRUZA OLAECHEA, Mª ANGELES;48 E.1. 0575;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004166;OFICINA DE FARMACIA Nº 0581 - MONEO GOIRI, Mª DOLORES;48 E.1. 0581;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004167;OFICINA DE FARMACIA Nº 0590 - PEÑA CASADO, DAVID DE LA;48 E.1. 0590;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004177;OFICINA DE FARMACIA Nº 0610 - ARILLA ZAMORA, FCO. JAVIER;48 E.1. 0610;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004181;OFICINA DE FARMACIA Nº 0616 - ORIVE GONZALEZ, Mª JOSE;48 E.1. 0616;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
