1648004204;OFICINA DE FARMACIA Nº 0656 - CASAS MARTIN, NURIA;48 E.1. 0656;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004213;OFICINA DE FARMACIA Nº 0666 - ESTRADA PARADA, SANTIAGO;48 E.1. 0666;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004215;OFICINA DE FARMACIA Nº 0668 - GAZTAÑAGA IBARRONDO, AMAIA;48 E.1. 0668;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004216;OFICINA DE FARMACIA Nº 0669 - LECEA GRAVALOS, GUILLERMO DE;48 E.1. 0669;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004218;OFICINA DE FARMACIA Nº 0672 - OLAIZOLA DE DIEGO, CARLOTA;48 E.1. 0672;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004221;OFICINA DE FARMACIA Nº 0675 - FERNANDEZ DE LA MELA BARREIRA, FCO. JAVIER;48 E.1. 0675;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004225;OFICINA DE FARMACIA Nº 0679 - PEREZ GARCIA, OLGA ISABEL;48 E.1. 0679;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004233;OFICINA DE FARMACIA Nº 0689 - RODRIGUEZ DE PABLO, MARIA;48 E.1. 0689;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004234;OFICINA DE FARMACIA Nº 0691 - CABALLERO BADIOLA, ANTONIO;48 E.1. 0691;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004237;OFICINA DE FARMACIA Nº 0694 - OLABARRIETA IBARRONDO, INMACULADA;48 E.1. 0694;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004241;OFICINA DE FARMACIA Nº 0701 - ARRIANDIAGA GALDIZ, JOAQUIN;48 E.1. 0701;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004245;OFICINA DE FARMACIA Nº 0708 - BOYRA NAVEA, Mª BEGOÑA;48 E.1. 0708;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004247;OFICINA DE FARMACIA Nº 0711 - EZQUERRA GALARZA, LUIS;48 E.1. 0711;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004248;OFICINA DE FARMACIA Nº 0712 - MARISCAL LIBANO, MATXALEN;48 E.1. 0712;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004249;OFICINA DE FARMACIA Nº 0713 - CANALES BARRUTIA, JULIA;48 E.1. 0713;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004253;OFICINA DE FARMACIA Nº 0718 - PARAMO GOMEZ, MYRIAM;48 E.1. 0718;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004254;OFICINA DE FARMACIA Nº 0719 - RUEDA PERROT, KATARINE;48 E.1. 0719;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004266;OFICINA DE FARMACIA Nº 0733 - SOLAY ISPIZUA, JON MIKEL;48 E.1. 0733;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004278;OFICINA DE FARMACIA Nº 0748 - REGIL ALVAREZ, BEGOÑA;48 E.1. 0748;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004279;OFICINA DE FARMACIA Nº 0749 - URRITICOECHEA MARTICORENA, SUSANA;48 E.1. 0749;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004280;OFICINA DE FARMACIA Nº 0750 - ARCOCHA CALVIN, MARIA;48 E.1. 0750;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
1648004281;OFICINA DE FARMACIA Nº 0751 - GARAY GOMEZ DE CEDRON, SONSOLES;48 E.1. 0751;País Vasco;Bizkaia;Bilbao;Oficinas de farmacia;Privados
