0141005467;CAAMAÑO CORDERO, LUISA FERNANDA / SALAS CAAMAÑO, MAª LUISA;19816;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000854;CABEZA ARTERO, JUAN CARLOS;19953;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000870;CABEZAS SAURA,EULALIA;19979;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000805;CALERO GALAN, LUISA ROSA;19857;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000864;CALLE BAUTISTA,JOSE ANTONIO;19972;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000773;CALVO AMBEL, Mª CARMEN;19806;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000840;CAMPOS CAMPOS,JOSE LUIS CAMPOS SANZ, JOSE LUIS/ CAMPOS SANZ, ROCIO;19918;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141001048;CAMPOS PEÑA, ANTONIO/ CAMPOS GARRIDO, ANTONIO SANTIAGO;20362;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005511;CANDAU CRUZ-CONDE,MAª AUXILIADORA;19935;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005686;CANSINO CALVO,FERNANDO;20318;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005729;CAÑERO SOLIS,JOSE MAª;20442;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141001093;CARBAJAL GUERRERO, MIGUEL;20453;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005703;CARMONA RUIZ,ANTONIO/GONZALEZ GUTIERREZ,EMMA;20370;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141001083;CARNEADO DE LA FUENTE,FERNANDO/ CARNEADO JAIME, FERNANDO;20428;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141004394;CARRASCO GARCIA, PATRICIA;19820;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141001089;CARRASCO MARTINEZ-MATAMOROS,MACARENA;20443;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141004816;CARRASCOSA MORENO, JUAN B.;20474;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005656;CARRASCOSA MORENO,MAª ANTONIA;20245;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005667;CARRILLO HERRERA,FERNANDO;20271;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005472;CASQUETE DE PRADO MONTERO DE ESPINOSA, PILAR;19824;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000884;CASTILLA LOPEZ, MAª AUXILIADORA / MUÑOZ PADILLA, JOSE FRANCISCO;19999;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005676;CASTRO OCHOA, NURIA / OCHOA HIJONA,  DOLORES;20289;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141001109;CEBALLOS CARBONERO, PABLO JOAQUIN;20502;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141002956;CEREZUELA RODRIGUEZ, REYES;34219;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000874;CERRATO GONZALEZ,CARMEN/ MOLINA CERRATO, PATRICIA;19983;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141001113;CIRERA GIRAUM,TRINIDAD;20511;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141001025;CORDOBES BERRAQUERO, ANA/ CORTES GOMEZ, Mª ROSA;20323;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141005698;CORREA MARQUEZ,TERESA;20355;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000796;CORTES JIMENEZ, JOSE CARLOS;19848;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141004417;CORTES JIMENEZ, JUAN PEDRO;20346;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
0141000784;CORTES JIMENEZ,ERNESTO/ TORRES CALDERON, REYES;19832;Andalucía;Sevilla;Sevilla;Oficinas de farmacia;Privados
